chunk_id,num_movies,length,movie_ids,text
721,5,1511,"24226,24227,24264,24266,24356","Movie: The Verdict
ID: 24226
Cast Members (17): Paul Newman, Charlotte Rampling, Jack Warden, James Mason, Milo O'Shea, Lindsay Crouse, Edward Binns, Julie Bovasso, Roxanne Hart, James Handy...
Crew Members (12): Peter C. Frank, David Mamet, Richard D. Zanuck, Sidney Lumet, Sidney Lumet, David Brown, Anna Hill Johnstone, Johnny Mandel, Andrzej Bartkowiak, John Kasarda...

Movie: Excessive Force
ID: 24227
Cast Members (7): Thomas Ian Griffith, Lance Henriksen, James Earl Jones, Burt Young, Tony T..."
722,5,1743,"24356,24363,24418,24420,24424","Movie: Masked and Anonymous
ID: 24356
Cast Members (21): Bob Dylan, Jeff Bridges, Penélope Cruz, John Goodman, Jessica Lange, Luke Wilson, Val Kilmer, Angela Bassett, Steven Bauer, Michael Paul Chan...
Crew Members (25): Pietro Scalia, Bob Dylan, Bob Dylan, Larry Charles, Larry Charles, Luis Alvarez y Alvarez, Susumu Tokunow, Bob Kensinger, Meg Liberman, Irene Forrest...

Movie: House of D
ID: 24363
Cast Members (14): Robin Williams, David Duchovny, Anton Yelchin, Téa Leoni, Erica Tazel, Alice D..."
723,5,1680,"24424,24428,24432,24438,24469","Movie: Ajami
ID: 24424
Cast Members (14): Fouad Habash, Nisrine Rihan, Elias Saba, Youssef Sahwani, Abu George Shibli, Ibrahim Frege, Scandar Copti, Shahir Kabaha, Hilal Kabob, Ranin Karim...
Crew Members (4): Scandar Copti, Scandar Copti, Yaron Shani, Yaron Shani

Movie: The Avengers
ID: 24428
Cast Members (115): Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård...
Crew Members (147): ..."
724,5,1498,"24469,24575,24621,24662,24663","Movie: Fish Tank
ID: 24469
Cast Members (29): Katie Jarvis, Michael Fassbender, Kierston Wareing, Rebecca Griffiths, Harry Treadaway, Jason Maza, Jack Gordon, Joanna Horton, Sarah Bayes, Grant Wild...
Crew Members (24): David M. Thompson, Christine Langan, Helen Scott, Kees Kasander, Paul Trijbits, Jane Petrie, Andrea Arnold, Andrea Arnold, Robbie Ryan, Nicolas Chaudeurge...

Movie: Raise the Titanic
ID: 24575
Cast Members (9): M. Emmet Walsh, Richard Jordan, David Selby, Anne Archer, Alec Guinn..."
725,5,1616,"24663,24664,24684,24746,24747","Movie: The Open Road
ID: 24663
Cast Members (8): Justin Timberlake, Jeff Bridges, Kate Mara, Harry Dean Stanton, Mary Steenburgen, Bret Saberhagen, Allen O. Battle III, James Harlon Palmer
Crew Members (1): Michael Meredith

Movie: Bamboozled
ID: 24664
Cast Members (12): Damon Wayans, Savion Glover, Tommy Davidson, Jada Pinkett Smith, Michael Rapaport, Yasiin Bey, Cheryl Lynn Bowers, Thomas Jefferson Byrd, Paul Mooney, Matthew Modine...
Crew Members (7): Ellen Kuras, Jon Kilik, Spike Lee, Spike ..."
726,5,1753,"24747,24748,24803,24869,24913","Movie: Bobby Jones: Stroke of Genius
ID: 24747
Cast Members (8): Jim Caviezel, Claire Forlani, Jeremy Northam, Malcolm McDowell, Aidan Quinn, Brett Rice, Connie Ray, Devon Gearhart
Crew Members (17): Tom Stern, James Horner, Bruce Alan Miller, Pasquale Buba, Rowdy Herrington, Rowdy Herrington, Rowdy Herrington, Beverly Safier, Beverly Holloway, Bill Pryor...

Movie: Hud
ID: 24748
Cast Members (17): Paul Newman, Melvyn Douglas, Patricia Neal, Brandon De Wilde, Whit Bissell, Crahan Denton, John As..."
727,5,1648,"24913,24940,24961,24973,24977","Movie: April Fool's Day
ID: 24913
Cast Members (13): Deborah Foreman, Thomas F. Wilson, Lloyd Berry, Tom Heaton, Ken Olandt, Leah Pinsent, Clayton Rohner, Amy Steel, Jay Baker, Pat Barlow...
Crew Members (14): Danilo Bach, Charles Minsky, Charles Bernstein, W. Stewart Campbell, Bruce Green, Frank Mancuso Jr., Fern Champion, Fred Walton, Pamela Basker, Della Mae Johnston...

Movie: Head Over Heels
ID: 24940
Cast Members (20): Monica Potter, Freddie Prinze Jr., Shalom Harlow, Ivana Miličević, Sara..."
728,5,1570,"24977,24985,25066,25113,25132","Movie: Michael Jordan to the Max
ID: 24977
Cast Members (8): Michael Jordan, Phil Jackson, Bob Costas, Bill Murray, Laurence Fishburne, Ken Griffey, Jr., Spike Lee, Steve Kerr
Crew Members (4): John Debney, James D. Stern, Don Kempf, Jonathan Hock

Movie: The Heart of Me
ID: 24985
Cast Members (11): Helena Bonham Carter, Olivia Williams, Paul Bettany, Eleanor Bron, Tom Ward, Luke Newberry, Gillian Hanna, Andrew Havill, Alison Reid, John Rowe...
Crew Members (1): Thaddeus O'Sullivan

Movie: Tales..."
729,5,1373,"25132,25166,25186,25189,25195","Movie: Shorts
ID: 25132
Cast Members (29): Jimmy Bennett, Kat Dennings, Jolie Vanier, William H. Macy, James Spader, Jon Cryer, Jake Short, Trevor Gagnon, Devon Gearhart, Rebel Rodriguez...
Crew Members (22): Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Robert Rodriguez, Elizabeth Avellan, Mary Vernieu, Hunt Lowry, Steve Joyner...

Movie: Drowning Mona
ID: 25166
Cast Members (17): Danny DeVito, Bette Midler, Neve Campbell, Jamie Lee Curtis, Casey Affl..."
730,5,1407,"25195,25196,25208,25209,25212","Movie: Leap Year
ID: 25195
Cast Members (15): Amy Adams, Matthew Goode, Adam Scott, John Lithgow, Flaminia Cinque, Tony Rohr, Pat Laffan, Ian McElhinney, Dominique McElligott, Kaitlin Olson...
Crew Members (4): Deborah Kaplan, Harry Elfont, Anand Tucker, Morgan O'Sullivan

Movie: Crazy Heart
ID: 25196
Cast Members (9): Jeff Bridges, Maggie Gyllenhaal, Colin Farrell, Robert Duvall, Paul Herman, Tom Bower, Brian Gleason, J. Michael Oliva, Beth Grant
Crew Members (24): Robert Duvall, T Bone Burnett..."
731,5,1344,"25212,25248,25312,25350,25353","Movie: Deterrence
ID: 25212
Cast Members (23): Kevin Pollak, Timothy Hutton, Sheryl Lee Ralph, Clotilde Courau, Sean Astin, Mark Thompson, Michael Mantell, Kathryn Morris, Ryan Cutrona, Joe McCrackin...
Crew Members (9): Rod Lurie, Rod Lurie, Larry Groupé, Marc Frydman, Maurice Leblond, Steve Loglisci, Alan Roberts, Whitney Brooke Wheeler, Frank Perl

Movie: Saint Ralph
ID: 25248
Cast Members (6): Adam Butcher, Campbell Scott, Michael Kanev, Gordon Pinsent, Tamara Hope, Keir Gilchrist
Crew Membe..."
732,5,1526,"25353,25376,25379,25388,25428","Movie: The True Story of Puss 'n Boots
ID: 25353
Cast Members (5): Jérôme Deschamps, Yolande Moreau, Louise Wallon, Arthur Deschamps, Jean-Claude Bolle-Reddat
Crew Members (4): Jérôme Deschamps, Pascal Hérold, Pascal Hérold, Macha Makeïeff

Movie: The Secret in Their Eyes
ID: 25376
Cast Members (31): Ricardo Darín, Soledad Villamil, Pablo Rago, Javier Godino, Guillermo Francella, Carla Quevedo, Bárbara Palladino, Alejandro Abelenda, Mario Alarcón, Rudy Romano...
Crew Members (47): Walter Rippell..."
733,5,1514,"25428,25461,25462,25520,25636","Movie: I Love Your Work
ID: 25428
Cast Members (11): Marisa Coughlan, Judy Greer, Shalom Harlow, Jared Harris, Joshua Jackson, Nicky Katt, Jason Lee, Franka Potente, Giovanni Ribisi, Christina Ricci...
Crew Members (3): Adam Goldberg, Adam Goldberg, Adrian Butchart

Movie: Raising Victor Vargas
ID: 25461
Cast Members (9): Victor Rasuk, Judy Marte, Melonie Diaz, Altagracia Guzman, Silvestre Rasuk, Krystal Rodriguez, Kevin Rivera, Wilfree Vasquez, Donna Maldonado
Crew Members (3): Robin O'Hara, Pe..."
734,5,1829,"25636,25643,25678,25704,25719","Movie: Jesus' Son
ID: 25636
Cast Members (9): Billy Crudup, Denis Leary, Jack Black, Dennis Hopper, Holly Hunter, Samantha Morton, Miranda July, Michael Shannon, Mark Webber
Crew Members (13): Geraldine Peroni, Adam Kimmel, Laura Rosenthal, Andrea Stanley, Ali Farrell, Stuart Levy, Oren Moverman, Alison Maclean, David Doernberg, Kasia Walicka-Maimone...

Movie: Love Happens
ID: 25643
Cast Members (16): Aaron Eckhart, Jennifer Aniston, Judy Greer, Martin Sheen, Deirdre Blades, John Carroll Lynch,..."
735,5,1467,"25719,25763,25769,25784,25786","Movie: Shooting Fish
ID: 25719
Cast Members (38): Dan Futterman, Stuart Townsend, Kate Beckinsale, Rowena Cooper, Scott Charles, Antonia Corrigan, Myles Anderson, Jane Lapotaire, Harry Ditson, Jacob Macoby...
Crew Members (5): Henry Braham, Henry Braham, Richard Holmes, Stefan Schwartz, Stefan Schwartz

Movie: Damnation Alley
ID: 25763
Cast Members (18): Jan-Michael Vincent, George Peppard, Dominique Sanda, Paul Winfield, Jackie Earle Haley, Kip Niven, Robert Donner, Seamon Glass, Trent Dolan, M..."
736,5,1498,"25786,25793,25941,25968,25975","Movie: Samantha: An American Girl Holiday
ID: 25786
Cast Members (7): Mia Farrow, AnnaSophia Robb, Olivia Ballantyne, Kelsey Lewis, Jordan Bridges, Rebecca Mader, Keir Gilchrist
Crew Members (2): Nadia Tass, Marsha Norman

Movie: Precious
ID: 25793
Cast Members (22): Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey, Lenny Kravitz, Sherri Shepherd, Stephanie Andujar, Chyna Layne, Amina Robinson, Xosha Roquemore...
Crew Members (3): Lee Daniels, Geoffrey Fletcher, Sapphire

Movie: Harry Brown..."
737,5,1740,"25975,25983,26022,26039,26171","Movie: My Date with Drew
ID: 25975
Cast Members (8): Drew Barrymore, Brian Herzlinger, Corey Feldman, Eric Roberts, Griffin Dunne, Samuel L. Jackson, Matt LeBlanc, Bill D'Elia
Crew Members (5): Clark Peterson, Andrew Reimer, Brian Herzlinger, Jon Gunn, Brett Winn

Movie: The House of the Devil
ID: 25983
Cast Members (9): Jocelin Donahue, Mary Woronov, Greta Gerwig, AJ Bowen, Heather Robb, Darryl Nau, Brenda Cooney, Tom Noonan, Dee Wallace
Crew Members (17): Josh Braun, Larry Fessenden, Lisa Fiel..."
738,5,1636,"26171,26268,26306,26320,26352","Movie: Everybody's Fine
ID: 26171
Cast Members (16): Robert De Niro, Drew Barrymore, Kate Beckinsale, Sam Rockwell, Melissa Leo, Damian Young, James Frain, Katherine Moennig, Brendan Sexton III, James Murtaugh...
Crew Members (25): Aude Bronson-Howard, Chryss Hionis, Andrew Mondshein, Kerry Barden, Ted Field, Dario Marianelli, Gianni Nunnari, Drew Boughton, Tonino Guerra, Meir Teper...

Movie: Harper
ID: 26268
Cast Members (15): Paul Newman, Lauren Bacall, Julie Harris, Arthur Hill, Janet Leigh,..."
739,5,1476,"26352,26367,26371,26379,26388","Movie: A Low Down Dirty Shame
ID: 26352
Cast Members (40): Keenen Ivory Wayans, Charles S. Dutton, Jada Pinkett Smith, Salli Richardson-Whitfield, Andrew Divoff, Corwin Hawkins, Gary Carlos Cervantes, Gregory Sierra, Kim Wayans, Andrew Shaifer...
Crew Members (2): Keenen Ivory Wayans, Keenen Ivory Wayans

Movie: I Can Do Bad All By Myself
ID: 26367
Cast Members (6): Tyler Perry, Taraji P. Henson, Adam Rodríguez, Mary J. Blige, Gladys Knight, Brian J. White
Crew Members (2): Tyler Perry, Tyler Pe..."
740,5,1893,"26388,26389,26390,26428,26466","Movie: Buried
ID: 26388
Cast Members (20): Ryan Reynolds, José Luis García Pérez, Robert Paterson, Stephen Tobolowsky, Samantha Mathis, Ivana Miño, Warner Loughlin, Erik Palladino, Kali Rocha, Chris William Martin...
Crew Members (15): James Muñoz, Peter Safran, Rodrigo Cortés, Rodrigo Cortés, Rodrigo Cortés, Chris Sparling, Eduard Grau, Alejandro Miranda, Ken Hirsh, Adrián Guerra...

Movie: From Paris with Love
ID: 26389
Cast Members (25): John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Ri..."
741,5,1467,"26466,26486,26518,26602,26618","Movie: Triangle
ID: 26466
Cast Members (9): Melissa George, Liam Hemsworth, Emma Lung, Rachael Carpani, Michael Dorman, Joshua McIvor, Henry Nixon, Jack Taylor, Bryan Probets
Crew Members (34): Kelly Wagner, Chris Brown, Nikki Barrett, Christopher Smith, Christopher Smith, Jason Newmark, Christian Henson, Stuart Gazzard, Julie Baines, Melinda Doring...

Movie: The Last Shot
ID: 26486
Cast Members (43): Matthew Broderick, Alec Baldwin, Toni Collette, Calista Flockhart, Ray Liotta, Tim Blake Nelso..."
742,5,1658,"26618,26665,26672,26673,26688","Movie: Clay Pigeons
ID: 26618
Cast Members (8): Joaquin Phoenix, Vince Vaughn, Janeane Garofalo, Gregory Sporleder, Georgina Cates, Vince Vieluf, Joseph D. Reitman, Nicole Arlyn
Crew Members (2): David Dobkin, Matthew L. Healy

Movie: Aberdeen
ID: 26665
Cast Members (10): Stellan Skarsgård, Lena Headey, Ian Hart, Charlotte Rampling, Louise Goodall, Jason Hetherington, Kate Lynn Evans, John Killoran, John Harwood, Jean Anderson
Crew Members (10): Zbigniew Preisner, Jeremy Zimmermann, Philip Øgaar..."
743,5,1386,"26688,26710,26748,26791,26815","Movie: Sorority Row
ID: 26688
Cast Members (37): Rumer Willis, Briana Evigan, Jamie Chung, Leah Pipes, Teri Andrzejewski, Adam Berry, Megan Wolfley, Robert Belushi, Marie Blanchard, Zack Garrett...
Crew Members (13): Joanna Colbert, Josh Stolberg, Mike Karz, Mark Rosman, Stewart Hendler, Rich Mento, Darrin Holender, Ken Seng, Pete Goldfinger, Lucian Piane...

Movie: My Baby's Daddy
ID: 26710
Cast Members (6): Eddie Griffin, Anthony Anderson, Michael Imperioli, Method Man, Paula Jai Parker, Bai L..."
744,5,1105,"26815,26837,26843,26899,26916","Movie: Rocket Singh: Salesman of the Year
ID: 26815
Cast Members (8): Ranbir Kapoor, Sumeet Darshan Dobhal, Gauhar Khan, Shazahn Padamsee, Prem Chopra, Naveen Kaushik, Mukesh Bhatt, Kyra Dutt
Crew Members (7): Aditya Chopra, Salim Merchant, Jaideep Sahni, Jaideep Sahni, Jaideep Sahni, Shimit Amin, Suleiman Merchant

Movie: B-Girl
ID: 26837
Cast Members (7): Julie 'Jules' Urich, Missy Yager, Wesley Jonathan, Drew Sidora, Aimee Garcia, James Martinez, Richard Yniguez
Crew Members (1): Emily Dell

..."
745,5,1375,"26916,26963,27004,27022,27023","Movie: Mercy Streets
ID: 26916
Cast Members (5): Eric Roberts, David A.R. White, Cynthia Watros, Lawrence Taylor, Stacy Keach
Crew Members (1): Jon Gunn

Movie: The Secret of Kells
ID: 26963
Cast Members (8): Evan McGuire, Christen Mooney, Brendan Gleeson, Mick Lally, Liam Hourican, Paul Tylak, Michael McGrath, Paul Young
Crew Members (10): Bruno Coulais, Didier Brunner, Viviane Vanfleteren, Tomm Moore, Nora Twomey, Fabrice Ziolkowski, Fabrice Ziolkowski, Kila, Tom Caulfield, Paul Young

Movie: ..."
746,5,1489,"27023,27029,27191,27205,27322","Movie: Saint John of Las Vegas
ID: 27023
Cast Members (6): Steve Buscemi, Romany Malco, Tim Blake Nelson, Sarah Silverman, John Cho, Emmanuelle Chriqui
Crew Members (1): Hue Rhodes

Movie: The Nun's Story
ID: 27029
Cast Members (33): Audrey Hepburn, Peter Finch, Peggy Ashcroft, Dean Jagger, Mildred Dunnock, Beatrice Straight, Colleen Dewhurst, Edith Evans, Patricia Collinge, Rosalie Crutchley...
Crew Members (25): Franz Planer, Franz Waxman, Alexandre Trauner, Fred Zinnemann, Fred Zinnemann, Mar..."
747,5,1289,"27322,27329,27342,27360,27374","Movie: Love Jones
ID: 27322
Cast Members (6): Larenz Tate, Nia Long, Isaiah Washington, Bill Bellamy, Lisa Nicole Carson, Marie-Françoise Theodore
Crew Members (2): Theodore Witcher, Theodore Witcher

Movie: The Legend of Suriyothai
ID: 27329
Cast Members (6): M.L. Piyapas Bhirombhakdi, Sarunyu Wongkrachang, Chatchai Plengpanich, Johnny Anfone, Mai Charoenpura, Sinjai Plengpanit
Crew Members (8): Igor Luther, Patamanadda Yukol, Chatrichalerm Yukol, Chatrichalerm Yukol, Chatrichalerm Yukol, Stani..."
748,5,1596,"27374,27380,27404,27420,27451","Movie: Lake Mungo
ID: 27374
Cast Members (7): Talia Zucker, Rosie Traynor, David Pledger, Martin Sharpe, Steve Jodrell, Tamara Donnellan, Scott Terrill
Crew Members (2): Joel Anderson, Joel Anderson

Movie: Megaforce
ID: 27380
Cast Members (13): Barry Bostwick, Michael Beck, Persis Khambatta, Henry Silva, George Furth, Edward Mulhare, Mike Kulcsar, Ralph Wilcox, Evan C. Kim, Anthony Pena...
Crew Members (16): Jane Feinberg, Mike Fenton, Michael C. Butler, Joel Schiller, Hal Needham, Skip Schooln..."
749,5,1800,"27451,27455,27549,27551,27569","Movie: Harvard Man
ID: 27451
Cast Members (12): Sarah Michelle Gellar, Adrian Grenier, Joey Lauren Adams, Eric Stoltz, Rebecca Gayheart, John Neville, Gianni Russo, Ray Allen, Michael Aparo, Scottie Epstein...
Crew Members (10): Mary Vernieu, Anne McCarthy, Suzy Elmiger, James Toback, James Toback, Ryan Shore, Felicia Fasano, Rupert Lazarus, Maxyne Baker, David M. Ferrara

Movie: Foolish
ID: 27455
Cast Members (14): Eddie Griffin, Master P, Amie Petersen, Frank Sivero, Daphnée Duplaix Samuel, Jo..."
750,5,1936,"27569,27573,27576,27578,27579","Movie: Extraordinary Measures
ID: 27569
Cast Members (25): Harrison Ford, Brendan Fraser, Keri Russell, Courtney B. Vance, Meredith Droeger, Diego Velazquez, Jared Harris, Patrick Bauchau, Alan Ruck, David Clennon...
Crew Members (16): Robert Nelson Jacobs, Michael Shamberg, Stacey Sher, Carla Santos Shamberg, Anne V. Coates, Margery Simkin, Andrew Dunn, Deena Appel, Derek R. Hill, Bill Corso...

Movie: The Bounty Hunter
ID: 27573
Cast Members (18): Gerard Butler, Jennifer Aniston, Gio Perez, Si..."
751,5,1849,"27579,27581,27582,27585,27586","Movie: The American
ID: 27579
Cast Members (20): George Clooney, Violante Placido, Thekla Reuten, Paolo Bonacelli, Johan Leysen, Irina Björklund, Anna Foglietta, Lars Hjelm, Björn Granath, Silvana Bosi...
Crew Members (51): George Clooney, Herbert Grönemeyer, Enzo Sisti, Renato Agostini, Peter Clarke, Franco Maria Salamon, Anne Carey, Rowan Joffe, Mark Digby, Jamie Roden...

Movie: The Other Guys
ID: 27581
Cast Members (29): Will Ferrell, Mark Wahlberg, Eva Mendes, Samuel L. Jackson, Dwayne John..."
752,5,1475,"27586,27588,27686,27723,27759","Movie: The Runaways
ID: 27586
Cast Members (18): Dakota Fanning, Kristen Stewart, Michael Shannon, Riley Keough, Stella Maeve, Scout Taylor-Compton, Alia Shawkat, Johnny Lewis, Hannah Marks, Keir O'Donnell...
Crew Members (8): Art Linson, Richard Chew, Benoît Debie, Bill Pohlad, John Linson, Floria Sigismondi, Floria Sigismondi, Cherie Currie

Movie: Forget Me Not
ID: 27588
Cast Members (34): Carly Schroeder, Cody Linley, Brie Gabrielle, Chloe Bridges, Micah Alberti, Brittany Finamore, Sean Wing..."
753,5,1826,"27759,27845,27936,27983,27995","Movie: 55 Days at Peking
ID: 27759
Cast Members (17): Charlton Heston, Ava Gardner, David Niven, Burt Kwouk, Flora Robson, John Ireland, Harry Andrews, Leo Genn, Robert Helpmann, Kurt Kasznar...
Crew Members (13): Nicholas Ray, Dimitri Tiomkin, Maude Spector, Jack Hildyard, Robert Lawrence, Guy Green, Bernard Gordon, Philip Yordan, Samuel Bronston, Veniero Colasanti...

Movie: Trees Lounge
ID: 27845
Cast Members (13): Steve Buscemi, Chloë Sevigny, Carol Kane, Mark Boone Junior, Bronson Dudley, A..."
754,5,1660,"27995,28005,28029,28053,28089","Movie: She's Gotta Have It
ID: 27995
Cast Members (7): Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell, Spike Lee, Raye Dowell, Joie Lee, S. Epatha Merkerson
Crew Members (10): Wynn Thomas, Spike Lee, Spike Lee, Spike Lee, Spike Lee, Bill Lee, Ernest R. Dickerson, Pamm R. Jackson, Ron Paley, John Michael Reefer

Movie: Kama Sutra - A Tale of Love
ID: 28005
Cast Members (4): Indira Varma, Sarita Choudhury, Ramon Tikaram, Naveen Andrews
Crew Members (3): Mira Nair, Mira Nair, Helena ..."
755,5,1863,"28089,28121,28165,28178,28211","Movie: The Messenger
ID: 28089
Cast Members (14): Ben Foster, Woody Harrelson, Jena Malone, Eamonn Walker, Samantha Morton, Steve Buscemi, Dale Soules, Stevie Ray Dallimore, Michael Chernus, Marceline Hugot...
Crew Members (10): Mark Gordon, Oren Moverman, Oren Moverman, Alessandro Camon, Benjamin Goldhirsh, Lawrence Inglee, Zach Miller, Alex Hall, David Whealy, Bryan Zuriff

Movie: A Thin Line Between Love and Hate
ID: 28121
Cast Members (5): Lynn Whitfield, Martin Lawrence, Regina King, Della ..."
756,5,1659,"28211,28260,28353,28355,28580","Movie: Chloe
ID: 28211
Cast Members (19): Julianne Moore, Liam Neeson, Amanda Seyfried, Max Thieriot, R. H. Thomson, Nina Dobrev, Mishu Vellani, Julie Khaner, Laura de Carteret, Tiffany Lyndall-Knight...
Crew Members (25): Mychael Danna, Ivan Reitman, Simone Urdl, Jennifer Weiss, Debra Hanson, Susan Shipton, Joanna Colbert, Anne Fontaine, Jason Reitman, Daniel Dubiecki...

Movie: Return of the Living Dead 3
ID: 28260
Cast Members (17): Melinda Clarke, J. Trevor Edmond, Kent McCord, Sarah Douglas..."
